code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08179,8179.HK,百利達集團控股,0.013,0.0,1381600,24801378,24801378,94454,14.63,5.57,10,0,0,2026-09-08 12:47:28
02608,2608.HK,陽光100中國,0.012,0.0,690650,30609738,30609738,35732,19.33,2.26,10,0,0,2026-09-08 12:47:28
00810,810.HK,中國鑄晨81,0.115,4.55,913280,81966383,81966383,44867,20.36,1.11,10,0,0,2026-09-08 12:47:27
01146,1146.HK,匯成國際控股,0.028,-20.0,1497930,99272600,99272600,63945,23.43,1.51,10,0,0,2026-09-08 12:47:27
01470,1470.HK,富一國際控股,0.156,11.43,627300,124800000,124800000,19700,31.84,0.5,10,0,0,2026-09-08 12:47:27
01715,1715.HK,智慧健康科技,0.45,0.0,7545200,162341946,162341946,57247,131.8,4.65,10,0,0,2026-09-08 12:47:27
00396,396.HK,興利(香港)控股,0.204,23.64,2329440,164851589,164851589,100220,23.24,1.41,10,0,0,2026-09-08 12:47:27
08125,8125.HK,榮記萬通,0.78,-2.5,11189460,169051484,169051484,702549,15.93,6.62,10,0,0,2026-09-08 12:47:28
08646,8646.HK,中國宏光,0.218,6.34,1104200,170691820,170691820,57870,19.08,0.65,10,0,0,2026-09-08 12:47:28
00399,399.HK,星太鏈集團,0.076,38.18,10702780,249060203,249060203,866900,12.35,4.3,10,0,0,2026-09-08 12:47:27
01636,1636.HK,中國金屬利用,0.62,5.08,2063920,277856550,277856550,200412,10.3,0.74,10,0,0,2026-09-08 12:47:27
02497,2497.HK,富景中國控股,0.56,0.0,506400,280000000,280000000,44090,11.49,0.18,10,0,0,2026-09-08 12:47:28
00591,591.HK,中國高精密,0.27,-25.0,10677240,280125000,280125000,398260,26.81,3.81,10,0,0,2026-09-08 12:47:27
03913,3913.HK,合景悠活,0.216,-4.42,5632360,437585526,437585526,159463,35.32,1.29,10,0,0,2026-09-08 12:47:28
01900,1900.HK,中國智能交通,0.325,14.04,910460,559060405,559060405,57583,15.81,0.16,10,0,0,2026-09-08 12:47:27
00432,432.HK,盈大地產,0.285,39.02,5618990,580897472,580897472,101981,55.1,0.97,10,0,0,2026-09-08 12:47:27
02405,2405.HK,力盟科技,1.02,6.25,1382300,816000000,816000000,72890,18.96,0.17,10,0,0,2026-09-08 12:47:28
