code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08480,8480.HK,飛霓控股,0.117,-1.68,788840,108028627,108028627,12335,63.95,0.73,10,0,0,2026-09-08 12:47:39
02728,2728.HK,金泰能源控股,0.029,20.83,1974610,129195606,129195606,42316,46.66,1.53,10,0,0,2026-09-08 12:47:38
01894,1894.HK,恆益控股,0.59,11.32,7829230,137680630,137680630,634839,12.33,5.69,10,0,0,2026-09-08 12:47:38
06068,6068.HK,光正教育,0.076,-9.52,698460,165539704,165539704,44793,15.59,0.42,10,0,0,2026-09-08 12:47:38
01555,1555.HK,MI能源,0.06,81.82,13282640,203191531,203191531,56016,237.12,6.54,10,0,0,2026-09-08 12:47:38
06933,6933.HK,新娛科控股,0.48,-12.73,2231300,205441352,205441352,119640,18.65,1.09,10,0,0,2026-09-08 12:47:38
00332,332.HK,元亨燃氣,0.66,57.14,5232920,216005497,216005497,77368,67.64,2.42,10,0,0,2026-09-08 12:47:37
08413,8413.HK,亞洲富思,0.189,-0.53,1170400,219618000,219618000,99460,11.77,0.53,10,0,0,2026-09-08 12:47:39
02178,2178.HK,百勤油服,0.146,105.63,25622200,252094504,252094504,32080,798.7,10.16,10,0,0,2026-09-08 12:47:38
02012,2012.HK,陽光油砂,0.42,13.51,8668650,298768866,298768866,273432,31.7,2.9,10,0,0,2026-09-08 12:47:38
01301,1301.HK,德基科技控股,0.52,65.08,4885090,326031680,326031680,4240,1152.14,1.5,10,0,0,2026-09-08 12:47:38
08132,8132.HK,百能國際能源,0.127,32.29,1130160,342197113,342197113,21976,51.43,0.33,10,0,0,2026-09-08 12:47:38
02372,2372.HK,偉立控股,0.48,12.94,771400,384000000,384000000,46460,16.6,0.2,10,0,0,2026-09-08 12:47:38
00365,365.HK,芯成科技,0.27,-6.9,541620,392850000,392850000,52277,10.36,0.14,10,0,0,2026-09-08 12:47:37
06877,6877.HK,TE HEALTHCARE,0.2,6.95,3634440,406658000,406658000,99700,36.45,0.89,10,0,0,2026-09-08 12:47:38
03395,3395.HK,吉星新能源,0.49,53.12,10362600,425953373,425953373,26600,389.57,2.43,10,0,0,2026-09-08 12:47:38
01080,1080.HK,勝利管道,0.111,18.09,5791420,430054582,430054582,217697,26.6,1.35,10,0,0,2026-09-08 12:47:38
02159,2159.HK,麥迪衛康,1.54,14.93,2367400,518179200,518179200,169720,13.95,0.46,10,0,0,2026-09-08 12:47:38
00632,632.HK,中港石油,0.6,154.24,86541440,573812204,573812204,4586566,18.87,15.08,10,0,0,2026-09-08 12:47:37
00672,672.HK,眾安集團,0.104,-13.33,2718810,586124219,586124219,189411,14.35,0.46,10,0,0,2026-09-08 12:47:37
01251,1251.HK,華油能源,0.305,7.02,4043000,596013920,596013920,336492,12.02,0.68,10,0,0,2026-09-08 12:47:38
00346,346.HK,延長石油國際,0.62,49.4,19501730,682063738,682063738,131048,148.81,2.86,10,0,0,2026-09-08 12:47:37
00184,184.HK,激成投資,2.19,-0.45,786360,745038000,745038000,76058,10.34,0.11,10,0,0,2026-09-08 12:47:37
00918,918.HK,龍翼航空科技,0.69,13.11,577920,768707720,768707720,15369,37.6,0.08,10,0,0,2026-09-08 12:47:38
