code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00130,130.HK,慕詩國際,0.206,3.52,951730,59313580,59313580,19183,49.61,1.6,10,0,0,2026-09-08 12:49:14
08131,8131.HK,諾亞智能,0.107,13.83,827400,76955592,76955592,61595,13.43,1.08,10,0,0,2026-09-08 12:49:15
00657,657.HK,環科國際,0.047,30.56,663020,91476763,91476763,31887,20.79,0.72,10,0,0,2026-09-08 12:49:14
01312,1312.HK,華控康泰,0.022,-18.52,905130,122948579,122948579,29015,31.2,0.74,10,0,0,2026-09-08 12:49:15
06193,6193.HK,泰林科建,0.41,51.85,2204860,164000000,164000000,10386,212.29,1.34,10,0,0,2026-09-08 12:49:15
01795,1795.HK,亞東集團,0.56,3.7,818610,336000000,336000000,78795,10.39,0.24,10,0,0,2026-09-08 12:49:15
01218,1218.HK,永義國際,2.45,1.24,867220,362543175,362543175,8211,105.62,0.24,10,0,0,2026-09-08 12:49:14
01596,1596.HK,翼辰實業,0.49,-9.26,1380610,439941600,109985400,117168,11.78,0.31,10,0,0,2026-09-08 12:49:15
02439,2439.HK,中寶新材,0.44,4.76,65304900,528000000,528000000,6498060,10.05,12.37,10,0,0,2026-09-08 12:49:15
08227,8227.HK,海天天線,0.285,39.02,3887020,540824265,184042941,57379,67.74,0.72,10,0,0,2026-09-08 12:49:15
00149,149.HK,中國農產品交易,0.064,4.92,2436340,636996341,636996341,98577,24.72,0.38,10,0,0,2026-09-08 12:49:14
01613,1613.HK,協同通信,0.465,131.34,36212730,714176988,714176988,529357,68.41,5.07,10,0,0,2026-09-08 12:49:15
