code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01933,1933.HK,元力控股,0.224,56.64,2868200,112879688,112879688,45890,62.5,2.54,10,0,0,2026-09-08 12:47:36
08286,8286.HK,長城微光,0.395,154.84,7535630,121999700,43450000,58807,128.14,6.18,10,0,0,2026-09-08 12:47:37
01703,1703.HK,誼和股份,1.07,24.42,1472810,147660000,147660000,80930,18.2,1.0,10,0,0,2026-09-08 12:47:36
01871,1871.HK,向中國際,0.39,11.43,2073960,170023695,170023695,58620,35.38,1.22,10,0,0,2026-09-08 12:47:36
03789,3789.HK,禦佳控股,0.148,49.49,986450,177600000,177600000,21604,45.66,0.56,10,0,0,2026-09-08 12:47:37
01217,1217.HK,中國創新投資,0.014,16.67,1729680,179222101,179222101,66621,25.96,0.97,10,0,0,2026-09-08 12:47:36
06933,6933.HK,新娛科控股,0.55,-19.12,661400,235401549,235401549,53500,12.36,0.28,10,0,0,2026-09-08 12:47:37
01419,1419.HK,盈健醫療,0.83,-1.19,680220,315028353,315028353,33342,20.4,0.22,10,0,0,2026-09-08 12:47:36
06877,6877.HK,TE HEALTHCARE,0.187,27.21,931490,380225230,380225230,9186,101.4,0.24,10,0,0,2026-09-08 12:47:37
01161,1161.HK,奧思集團,0.9,1.12,2432760,612497488,612497488,148530,16.38,0.4,10,0,0,2026-09-08 12:47:36
01100,1100.HK,飛達控股,1.48,22.31,7680110,635163383,635163383,56149,136.78,1.21,10,0,0,2026-09-08 12:47:36
