code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00162,162.HK,世紀金花,0.081,88.37,3314580,93125272,93125272,15948,207.84,3.56,10,0,0,2026-09-08 12:48:57
01927,1927.HK,久久王,0.236,13.46,1204500,186912000,186912000,110920,10.86,0.64,10,0,0,2026-09-08 12:48:58
02129,2129.HK,LEGION CONSO,0.2,29.03,3953200,250000000,250000000,110050,35.92,1.58,10,0,0,2026-09-08 12:48:58
00524,524.HK,長城天下,1.07,40.79,2136350,252816925,252816925,206422,10.35,0.85,10,0,0,2026-09-08 12:48:57
00021,21.HK,大中華控股,0.082,9.33,646470,325969139,325969139,40308,16.04,0.2,10,0,0,2026-09-08 12:48:57
01416,1416.HK,CTR HOLDINGS,0.241,20.5,1610200,337400000,337400000,128650,12.52,0.48,10,0,0,2026-09-08 12:48:58
01767,1767.HK,TS WONDERS,0.338,3.05,1126100,338000000,338000000,70665,15.94,0.33,10,0,0,2026-09-08 12:48:58
03913,3913.HK,合景悠活,0.189,-0.53,1854480,382887335,382887335,161983,11.45,0.48,10,0,0,2026-09-08 12:48:58
00229,229.HK,利民實業,0.89,2.3,894030,446179125,446179125,15990,55.91,0.2,10,0,0,2026-09-08 12:48:57
03882,3882.HK,天彩控股,0.465,-3.12,772690,468993167,468993167,33155,23.31,0.16,10,0,0,2026-09-08 12:48:58
00159,159.HK,布萊克萬礦業,0.058,-17.14,841100,538253464,538253464,50900,16.52,0.16,10,0,0,2026-09-08 12:48:57
01203,1203.HK,廣南(集團),0.638,-7.27,1046800,579044516,579044516,78195,13.39,0.18,10,0,0,2026-09-08 12:48:57
00368,368.HK,德合集團,0.99,19.28,5261440,792000000,792000000,175052,30.06,0.66,10,0,0,2026-09-08 12:48:57
06989,6989.HK,卓越商企服務,0.75,-5.06,7383550,915261000,915261000,233051,31.68,0.81,10,0,0,2026-09-08 12:48:58
