code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08191,8191.HK,鴻偉亞洲,0.134,25.23,6154148,47441418,47441418,47362,129.94,12.97,10,0,0,2026-09-08 12:50:18
08283,8283.HK,中食民安,0.158,-15.51,811475,54604800,54604800,55414,14.64,1.49,10,0,0,2026-09-08 12:50:18
08620,8620.HK,亞洲速運,0.156,0.65,1609585,98077980,98077980,130428,12.34,1.64,10,0,0,2026-09-08 12:50:18
02113,2113.HK,世紀集團國際,0.165,28.91,1125975,132783750,132783750,56222,20.03,0.85,10,0,0,2026-09-08 12:50:17
00295,295.HK,江山控股,0.017,13.33,571250,254395523,254395523,29936,19.08,0.22,10,0,0,2026-09-08 12:50:16
01265,1265.HK,天津津燃公用,0.15,4.9,504030,275896170,75009000,26819,18.79,0.18,10,0,0,2026-09-08 12:50:17
06182,6182.HK,乙德投資控股,0.47,-25.4,9226440,376000000,376000000,145460,63.43,2.45,10,0,0,2026-09-08 12:50:18
01402,1402.HK,超智能控股,0.405,20.9,2478600,425452500,425452500,127840,19.39,0.58,10,0,0,2026-09-08 12:50:17
03828,3828.HK,明輝國際,0.765,-1.92,1068075,561710963,561710963,101075,10.57,0.19,10,0,0,2026-09-08 12:50:17
00210,210.HK,達芙妮國際,0.32,-4.48,504910,633151497,633151497,29155,17.32,0.08,10,0,0,2026-09-08 12:50:16
02260,2260.HK,環龍控股,1.35,11.57,3005700,652646700,652646700,13868,216.74,0.46,10,0,0,2026-09-08 12:50:17
