code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08315,8315.HK,新都酒店,0.12,13.21,895780,69773070,69773070,10019,89.41,1.28,10,0,0,2026-09-08 12:47:01
01707,1707.HK,致浩達控股,0.068,94.29,1107600,114240000,114240000,2580,429.3,0.97,10,0,0,2026-09-08 12:47:01
01663,1663.HK,漢港控股,0.061,0.0,633180,150304000,150304000,27122,23.35,0.42,10,0,0,2026-09-08 12:47:01
08028,8028.HK,天時資源,0.365,28.07,1187480,184665279,184665279,99225,11.97,0.64,10,0,0,2026-09-08 12:47:01
02371,2371.HK,創聯控股,0.34,6.25,2260930,234048843,234048843,89672,25.21,0.97,10,0,0,2026-09-08 12:47:01
01420,1420.HK,川控股,0.185,6.94,569200,248390472,248390472,56230,10.12,0.23,10,0,0,2026-09-08 12:47:01
01831,1831.HK,十方控股,0.25,-1.96,934420,268862387,268862387,58430,15.99,0.35,10,0,0,2026-09-08 12:47:01
00851,851.HK,盛源控股,0.315,8.62,3220400,277820720,277820720,44922,71.69,1.16,10,0,0,2026-09-08 12:47:00
01955,1955.HK,莊臣控股,0.6,3.45,580860,300000000,300000000,12586,46.15,0.19,10,0,0,2026-09-08 12:47:01
01826,1826.HK,豐展控股,0.162,8.72,4416660,388411200,388411200,396289,11.15,1.14,10,0,0,2026-09-08 12:47:01
01643,1643.HK,現代中藥集團,0.67,19.64,1320240,482400000,482400000,108258,12.2,0.27,10,0,0,2026-09-08 12:47:01
00582,582.HK,神話世界,0.145,16.0,1014730,529464801,529464801,30661,33.1,0.19,10,0,0,2026-09-08 12:47:00
00301,301.HK,三和精化,1.35,3.85,2045960,635120649,635120649,154972,13.2,0.32,10,0,0,2026-09-08 12:47:00
00212,212.HK,南洋集團,28.3,-1.39,674720,961286985,961286985,32448,20.79,0.07,10,0,0,2026-09-08 12:47:00
