code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08627,8627.HK,旅橙文化,0.061,7.02,742000,48800000,48800000,7170,103.49,1.52,10,0,0,2026-09-08 12:46:37
08436,8436.HK,德寶集團控股,0.22,10.55,1936200,88000000,88000000,21940,88.25,2.2,10,0,0,2026-09-08 12:46:37
06933,6933.HK,新娛科控股,0.55,26.44,1440200,235401549,235401549,118060,12.2,0.61,10,0,0,2026-09-08 12:46:37
01215,1215.HK,開源控股,0.024,4.35,544620,306693115,306693115,29448,18.49,0.18,10,0,0,2026-09-08 12:46:36
00575,575.HK,勵晶太平洋,1.07,33.75,1123300,312242887,312242887,53287,21.08,0.36,10,0,0,2026-09-08 12:46:36
06860,6860.HK,指尖悅動,0.181,-7.18,661700,347173928,347173928,20280,32.63,0.19,10,0,0,2026-09-08 12:46:37
08162,8162.HK,港銀控股,0.46,-11.54,2382300,457831008,457831008,223470,10.66,0.52,10,0,0,2026-09-08 12:46:37
00970,970.HK,新耀萊,0.68,6.25,7266160,459246276,459246276,168051,43.24,1.58,10,0,0,2026-09-08 12:46:36
08321,8321.HK,泰錦控股,0.93,24.0,1038800,498852000,498852000,53900,19.27,0.21,10,0,0,2026-09-08 12:46:37
00854,854.HK,威雅利,5.75,19.79,749720,592187032,592187032,13322,56.28,0.13,10,0,0,2026-09-08 12:46:36
01085,1085.HK,亨鑫科技,1.36,-9.33,909000,633216000,633216000,77326,11.76,0.14,10,0,0,2026-09-08 12:46:36
01483,1483.HK,網譽科技,1.12,13.13,1479800,917784000,917784000,106570,13.89,0.16,10,0,0,2026-09-08 12:46:37
