code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01315,1315.HK,綠色經濟,0.1,-24.81,1905560,62187632,62187632,23430,81.33,3.06,10,0,0,2026-09-08 12:47:04
00704,704.HK,和嘉控股,0.219,68.46,4924080,63591738,63591738,106799,46.11,7.74,10,0,0,2026-09-08 12:47:04
01889,1889.HK,三愛健康集團,0.51,2.0,875300,77978334,77978334,28603,30.6,1.12,10,0,0,2026-09-08 12:47:04
08187,8187.HK,積木集團,0.54,8.0,882900,81909274,81909274,73309,12.04,1.08,10,0,0,2026-09-08 12:47:04
01173,1173.HK,威高國際,0.034,-22.73,564700,85612045,85612045,34734,16.26,0.66,10,0,0,2026-09-08 12:47:04
08163,8163.HK,聲揚集團,0.1,0.0,1110000,102525561,102525561,57335,19.36,1.08,10,0,0,2026-09-08 12:47:04
08627,8627.HK,旅橙文化,0.14,2.94,2253900,112000000,112000000,220670,10.21,2.01,10,0,0,2026-09-08 12:47:04
08275,8275.HK,中國新消費集團,0.126,3.28,8596880,120958178,120958178,803099,10.7,7.11,10,0,0,2026-09-08 12:47:04
01741,1741.HK,成志控股,0.183,5.17,993600,146400000,146400000,67780,14.66,0.68,10,0,0,2026-09-08 12:47:04
02227,2227.HK,守益控股,0.18,20.0,2090600,164808000,164808000,15700,133.16,1.27,10,0,0,2026-09-08 12:47:04
01953,1953.HK,賽孚迅國際,0.153,6.99,655510,192780000,192780000,36436,17.99,0.34,10,0,0,2026-09-08 12:47:04
01962,1962.HK,訓修實業,0.458,-12.43,662330,282190288,282190288,52939,12.51,0.23,10,0,0,2026-09-08 12:47:04
00858,858.HK,精優藥業,0.099,11.24,1434390,287100000,287100000,101927,14.07,0.5,10,0,0,2026-09-08 12:47:04
01073,1073.HK,大禹金融,0.107,0.94,784100,365724991,365724991,7037,111.43,0.21,10,0,0,2026-09-08 12:47:04
08395,8395.HK,中顯智能齊家控股,0.238,16.1,962920,407932000,407932000,11844,81.3,0.24,10,0,0,2026-09-08 12:47:04
08403,8403.HK,德豐宿來,2.63,32.83,5443090,444996000,444996000,309738,17.57,1.22,10,0,0,2026-09-08 12:47:04
03389,3389.HK,亨得利,0.14,0.0,8732100,616562654,616562654,279602,31.23,1.42,10,0,0,2026-09-08 12:47:04
00994,994.HK,中天宏信,0.485,34.72,6443000,626137910,626137910,334490,19.26,1.03,10,0,0,2026-09-08 12:47:04
00488,488.HK,麗新發展,0.57,0.0,26993970,828397433,828397433,131916,204.63,3.26,10,0,0,2026-09-08 12:47:03
01141,1141.HK,民銀資本,0.87,3.57,45842120,954362763,954362763,392910,116.67,4.8,10,0,0,2026-09-08 12:47:04
