code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01803,1803.HK,北京體育文化-新,0.13,7.44,522190,21965047,21965047,3988,130.94,2.38,10,0,0,2026-09-08 12:45:07
01736,1736.HK,中國育兒網絡,1.1,100.0,12216960,56252023,56252023,22857,534.5,21.72,10,0,0,2026-09-08 12:45:07
00602,602.HK,佳華百貨控股,0.06,15.38,3029720,62250000,62250000,266111,11.39,4.87,10,0,0,2026-09-08 12:45:07
08125,8125.HK,榮記萬通,0.29,-6.45,603400,62852475,62852475,13946,43.27,0.96,10,0,0,2026-09-08 12:45:07
08377,8377.HK,維港育馬,0.132,46.67,585200,71179926,71179926,9370,62.45,0.82,10,0,0,2026-09-08 12:45:07
08262,8262.HK,宏強控股,0.086,-2.27,575040,79402940,79402940,12915,44.52,0.72,10,0,0,2026-09-08 12:45:07
00261,261.HK,GBA集團,0.325,-2.99,4858030,107692545,107692545,192240,25.27,4.51,10,0,0,2026-09-08 12:45:07
01102,1102.HK,環能國際,0.05,-3.85,6896380,139969287,139969287,88313,78.09,4.93,10,0,0,2026-09-08 12:45:07
08613,8613.HK,東方支付集團控股,0.084,5.0,766100,161928200,161928200,29380,26.08,0.47,10,0,0,2026-09-08 12:45:07
08106,8106.HK,芯化蘭德,0.38,43.4,9421540,212352045,119472000,784116,12.02,4.44,9,1,0,2026-09-08 12:45:07
01613,1613.HK,協同通信,0.175,1.74,1026940,268776286,268776286,27630,37.17,0.38,10,0,0,2026-09-08 12:45:07
01817,1817.HK,慕尚集團控股,0.33,3.12,730000,313500000,313500000,29710,24.57,0.23,10,0,0,2026-09-08 12:45:07
08657,8657.HK,TRUE PARTNER,0.54,50.0,705510,329499090,329499090,3904,180.71,0.21,10,0,0,2026-09-08 12:45:07
02376,2376.HK,魯商服務,3.206,1.26,1128380,427488040,106888040,87947,12.83,0.26,10,0,0,2026-09-08 12:45:07
00730,730.HK,首惠產業金融,0.117,-1.68,523680,462610828,462610828,45982,11.39,0.11,10,0,0,2026-09-08 12:45:07
00236,236.HK,香港生力啤,1.24,31.91,2774420,463227494,463227494,70423,39.4,0.6,10,0,0,2026-09-08 12:45:07
01925,1925.HK,曠世芳香,1.17,0.0,4955430,473899140,473899140,236936,20.91,1.05,10,0,0,2026-09-08 12:45:07
08611,8611.HK,九福來,0.89,8.14,2664450,530452634,530452634,263000,10.13,0.5,10,0,0,2026-09-08 12:45:07
08521,8521.HK,智雲國際控股,0.91,5.81,849200,581490000,581490000,84280,10.08,0.15,10,0,0,2026-09-08 12:45:07
02415,2415.HK,梅斯健康,1.389,6.11,2503080,843360450,843360450,199780,12.53,0.3,10,0,0,2026-09-08 12:45:07
