code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
02608,2608.HK,陽光100中國,0.01,0.0,699599,25508115,25508115,36,19433.31,2.74,10,0,0,2026-09-08 12:50:11
02048,2048.HK,易居企業控股,0.022,29.41,558724,38479310,38479310,40843,13.68,1.45,10,0,0,2026-09-08 12:50:11
03639,3639.HK,億達中國,0.03,25.0,999272,77519100,77519100,15685,63.71,1.29,10,0,0,2026-09-08 12:50:11
01233,1233.HK,時代中國控股,0.03,-25.0,2105626,89882783,89882783,127240,16.55,2.34,10,0,0,2026-09-08 12:50:10
00348,348.HK,中國智能健康,0.108,80.0,3866097,99853650,99853650,29881,129.38,3.87,10,0,0,2026-09-08 12:50:10
01663,1663.HK,漢港控股,0.055,19.57,559658,135520000,135520000,16816,33.28,0.41,10,0,0,2026-09-08 12:50:11
00077,77.HK,進智公共交通,0.51,2.0,569140,138675630,138675630,52889,10.76,0.41,10,0,0,2026-09-08 12:50:10
02221,2221.HK,創業集團控股,0.615,18.27,770956,141021476,141021476,49534,15.56,0.55,10,0,0,2026-09-08 12:50:11
01825,1825.HK,STERLING GP,4.23,11.32,61231119,175426560,175426560,3565940,17.17,34.9,4,1,0,2026-09-08 12:50:11
01939,1939.HK,上善黃金,0.5,35.14,10309510,255940000,255940000,119778,86.07,4.03,10,0,0,2026-09-08 12:50:11
01451,1451.HK,萬成集團股份,1.28,28.0,2716920,261632000,261632000,255374,10.64,1.04,10,0,0,2026-09-08 12:50:11
08375,8375.HK,數盟資本,0.9,-18.92,1442400,311040000,311040000,65805,21.92,0.46,10,0,0,2026-09-08 12:50:11
00037,37.HK,遠東酒店實業,0.485,-1.02,1795110,364976958,364976958,139709,12.85,0.49,10,0,0,2026-09-08 12:50:10
00825,825.HK,新世界百貨中國,0.275,0.0,3094575,463689875,463689875,73711,41.98,0.67,10,0,0,2026-09-08 12:50:10
02167,2167.HK,天潤雲,3.0,-3.54,1215978,520141200,520141200,115638,10.52,0.23,10,0,0,2026-09-08 12:50:11
02281,2281.HK,興瀘水務,0.61,-6.15,647125,524423100,131113400,27448,23.58,0.12,10,0,0,2026-09-08 12:50:11
00711,711.HK,亞洲聯合基建控股,0.45,1.12,2005750,829310267,829310267,49271,40.71,0.24,10,0,0,2026-09-08 12:50:10
