code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
02728,2728.HK,金泰能源控股,0.022,-21.43,1001300,98010460,98010460,16800,59.6,1.02,10,0,0,2026-09-08 12:46:46
08646,8646.HK,中國宏光,0.243,21.5,1139600,190266570,190266570,34060,33.46,0.6,10,0,0,2026-09-08 12:46:46
03601,3601.HK,魯大師,0.9,1.12,848520,242100000,242100000,38208,22.21,0.35,10,0,0,2026-09-08 12:46:46
01650,1650.HK,HYGIEIA GROUP,0.134,26.42,6300890,268000000,268000000,130120,48.42,2.35,10,0,0,2026-09-08 12:46:46
01460,1460.HK,揚科集團,0.315,-10.0,4719390,276440948,276440948,345252,13.67,1.71,10,0,0,2026-09-08 12:46:46
00037,37.HK,遠東酒店實業,0.435,1.16,663900,327350467,327350467,62070,10.7,0.2,10,0,0,2026-09-08 12:46:45
01909,1909.HK,火岩控股,1.52,-5.0,1048820,369087982,369087982,37720,27.81,0.28,10,0,0,2026-09-08 12:46:46
02205,2205.HK,康橋悅生活,0.7,-14.63,3567050,490000000,490000000,298496,11.95,0.73,10,0,0,2026-09-08 12:46:46
01790,1790.HK,達力環保,0.57,0.0,4004850,570000000,570000000,14585,274.59,0.7,10,0,0,2026-09-08 12:46:46
01596,1596.HK,翼辰實業,0.647,1.57,2003350,580902480,145225620,23113,86.68,0.34,10,0,0,2026-09-08 12:46:46
09919,9919.HK,艾德韋宣集團,0.985,0.0,16039160,733054730,733054730,67870,236.32,2.19,10,0,0,2026-09-08 12:46:46
00279,279.HK,裕承科金,0.63,-1.56,6055870,879182199,879182199,143726,42.13,0.69,10,0,0,2026-09-08 12:46:45
