code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08282,8282.HK,智傲控股,0.62,-1.59,532360,35340000,35340000,22701,23.45,1.51,10,0,0,2026-09-08 12:46:14
08456,8456.HK,民信國際控股,0.355,-1.39,1012000,46932047,46932047,11290,89.64,2.16,10,0,0,2026-09-08 12:46:14
08500,8500.HK,天泓文創,0.21,-0.47,3354230,90720000,90720000,176101,19.05,3.7,10,0,0,2026-09-08 12:46:14
00164,164.HK,中國寶力科技,0.395,1.28,1032000,137958776,137958776,77269,13.36,0.75,10,0,0,2026-09-08 12:46:14
00348,348.HK,中國智能健康,0.172,7.5,547020,159026184,159026184,35313,15.49,0.34,10,0,0,2026-09-08 12:46:14
01134,1134.HK,恆發光學,0.325,67.53,3602130,162500000,162500000,84712,42.52,2.22,10,0,0,2026-09-08 12:46:14
01327,1327.HK,勵時集團,0.64,0.0,990120,165622579,165622579,63065,15.7,0.6,10,0,0,2026-09-08 12:46:14
01284,1284.HK,新傳企劃,0.365,15.87,724680,219000000,219000000,26958,26.88,0.33,10,0,0,2026-09-08 12:46:14
08502,8502.HK,遠航港口,0.29,16.0,535880,232000000,232000000,10216,52.45,0.23,10,0,0,2026-09-08 12:46:14
01393,1393.HK,恆鼎實業,0.065,25.0,7489360,299341861,299341861,150166,49.87,2.5,10,0,0,2026-09-08 12:46:14
01738,1738.HK,飛尚無煙煤,0.23,91.67,13890730,317525534,317525534,74483,186.5,4.37,10,0,0,2026-09-08 12:46:14
00582,582.HK,神話世界,0.104,-3.7,611210,379754064,379754064,41386,14.77,0.16,10,0,0,2026-09-08 12:46:14
01653,1653.HK,MOS HOUSE,1.33,41.49,3748440,384259610,384259610,332562,11.27,0.98,10,0,0,2026-09-08 12:46:14
00320,320.HK,金寶通,0.51,-16.39,1048420,429695400,429695400,45456,23.06,0.24,10,0,0,2026-09-08 12:46:14
00616,616.HK,財富鏈,0.234,36.05,6965720,436953897,436953897,209479,33.25,1.59,10,0,0,2026-09-08 12:46:14
01692,1692.HK,登輝控股,1.715,4.26,779320,615685000,615685000,22946,33.96,0.13,10,0,0,2026-09-08 12:46:14
00149,149.HK,中國農產品交易,0.08,0.0,2629690,796245426,796245426,124543,21.11,0.33,10,0,0,2026-09-08 12:46:14
02415,2415.HK,梅斯健康,1.47,2.8,9775120,892541296,892541296,184148,53.08,1.1,10,0,0,2026-09-08 12:46:14
01622,1622.HK,力高集團,0.255,19.16,6745400,905660377,905660377,517604,13.03,0.74,10,0,0,2026-09-08 12:46:14
01075,1075.HK,首都信息,3.181,16.05,6775530,921881185,246367814,122691,55.22,0.73,10,0,0,2026-09-08 12:46:14
