code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08385,8385.HK,萬里印刷,0.275,63.69,2062680,28706700,28706700,142255,14.5,7.19,10,0,0,2026-09-08 12:46:10
01010,1010.HK,天璽曜11,0.089,-1.11,759000,39542181,39542181,16420,46.22,1.92,10,0,0,2026-09-08 12:46:10
02288,2288.HK,宏基資本,0.163,31.45,578330,61197861,61197861,13299,43.49,0.95,10,0,0,2026-09-08 12:46:10
03919,3919.HK,金力集團,1.36,18.26,846890,61705920,61705920,63911,13.25,1.37,10,0,0,2026-09-08 12:46:10
08392,8392.HK,舍圖控股,0.064,72.97,552700,64000000,64000000,1270,435.2,0.86,10,0,0,2026-09-08 12:46:10
01703,1703.HK,誼和股份,0.95,30.14,2522800,131100000,131100000,251645,10.03,1.92,10,0,0,2026-09-08 12:46:10
09929,9929.HK,澳達控股,0.085,26.87,891400,170000000,170000000,9610,92.76,0.52,10,0,0,2026-09-08 12:46:10
01399,1399.HK,銳信控股,0.208,4.52,584210,226720259,226720259,16201,36.06,0.26,10,0,0,2026-09-08 12:46:10
08123,8123.HK,華億金控,0.659,10.02,794930,227123231,227123231,5832,136.3,0.35,10,0,0,2026-09-08 12:46:10
02326,2326.HK,新源萬恆控股,0.012,0.0,530840,253008866,253008866,40375,13.15,0.21,10,0,0,2026-09-08 12:46:10
01416,1416.HK,CTR HOLDINGS,0.23,41.98,3940800,322000000,322000000,144410,27.29,1.22,10,0,0,2026-09-08 12:46:10
02107,2107.HK,第一服務控股,0.26,4.0,882350,328640000,328640000,73199,12.05,0.27,10,0,0,2026-09-08 12:46:10
00894,894.HK,萬裕科技,0.82,24.24,8943970,393044425,393044425,516408,17.32,2.28,10,0,0,2026-09-08 12:46:10
01942,1942.HK,馬可數字科技,0.288,1.05,18674190,592816205,592816205,940470,19.86,3.15,10,0,0,2026-09-08 12:46:10
