code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08340,8340.HK,紫荊國際金融,0.53,0.0,1592200,42394700,42394700,55440,28.72,3.76,10,0,0,2026-09-08 12:49:34
01894,1894.HK,恆益控股,0.5,31.58,3188400,116678500,116678500,107961,29.53,2.73,10,0,0,2026-09-08 12:49:33
01949,1949.HK,佰達國際控股,0.72,24.14,628340,165888000,165888000,60065,10.46,0.38,10,0,0,2026-09-08 12:49:33
00617,617.HK,百利保控股,0.159,-1.24,776870,177219090,177219090,75120,10.34,0.44,10,0,0,2026-09-08 12:49:33
00969,969.HK,華聯國際,0.085,6.25,644210,186250300,186250300,6411,100.49,0.35,10,0,0,2026-09-08 12:49:33
01552,1552.HK,BHCC HOLDING,0.275,10.0,865200,220000000,220000000,22680,38.15,0.39,10,0,0,2026-09-08 12:49:33
00139,139.HK,小魚盈通,0.166,18.57,7844790,244724132,244724132,759170,10.33,3.21,10,0,0,2026-09-08 12:49:33
01314,1314.HK,翠華控股,0.18,11.11,1465820,254020761,254020761,122307,11.98,0.58,10,0,0,2026-09-08 12:49:33
01098,1098.HK,路勁,0.51,-10.53,993450,382161649,382161649,45625,21.77,0.26,10,0,0,2026-09-08 12:49:33
02515,2515.HK,天津建發,1.25,6.84,4305500,388428436,388428436,97420,44.2,1.11,10,0,0,2026-09-08 12:49:34
02336,2336.HK,碩奧國際,0.26,18.18,885150,472136799,472136799,54278,16.31,0.19,10,0,0,2026-09-08 12:49:34
00635,635.HK,彩星集團,0.475,-1.04,619120,982300000,982300000,43246,14.32,0.06,10,0,0,2026-09-08 12:49:33
